game_id,store_id,game_name,release_year,game_genre,num_players,type_of_machine,game_price
133819,732006,Alien Wizard Surge,1992,"Pinball, Platformer, Maze",2,Arcade Cabinet,0.25
751046,351307,House of the Blaster Surge,2013,"Platformer, Puzzle, Sport, Pinball",2,Virtual Reality Arcade Pod,1.0
822040,876195,Neon Traveler Quest,1980,"Puzzle, Pinball, Beat 'em Up",1,Interactive Touchscreen,1.0
99437,271233,Crystal Fighter Xtreme,2020,"Shooter, Rhythm Game",2,Virtual Pinball Machine,1.75
675094,952231,Monster Fighter 3000,1997,"Puzzle, Maze, Platformer, Sport",1,Racing Simulator,1.0
747138,127938,Mystic Rebellion Showdown,1992,"Shooter, Platformer, Puzzle",1,Bubble Hockey Table,1.25
822550,96429,Electric Hero Quest,2015,"Beat 'em Up, Fighting, Platformer, Light Gun Shooter",1,Arcade Boxing Machine,1.0
282810,636735,Laser Wizard Escape,1994,"Shooter, Light Gun Shooter, Sport, Beat 'em Up",4,Virtual Pinball Machine,2.0
600345,730956,Cyber Invaders Legends,2004,"Platformer, Light Gun Shooter, Pinball",1,Coin Pusher Machine,0.5
908178,820153,Skyward Explorer Adventure,2003,Puzzle,4,Racing Simulator,1.5
664700,55972,Electric Vortex Escape,2012,"Rhythm Game, Maze, Platformer, Shooter",4,Dance Dance Revolution Machine,1.75
993189,342701,Neon Rocket Rampage,1977,"Platformer, Fighting",4,Guitar Arcade Unit,1.5
736867,336555,Infinity Assault League,1982,"Fighting, Sport, Shooter",2,Virtual Pinball Machine,0.5
406871,756578,Skyward Maverick Odyssey,2011,"Racing, Sport, Fighting",1,Claw Machine,0.5
998021,594290,Retro Vortex Mania,1984,"Pinball, Fighting",4,Claw Machine,1.25
791440,387652,House of the Explorer Surge,1985,"Racing, Rhythm Game, Sport",1,Guitar Arcade Unit,1.0
765252,254057,Robo Cavern Showdown,2012,"Maze, Platformer, Rhythm Game",2,Bubble Hockey Table,0.75
228418,284348,Alien Combat Evolution,2019,"Rhythm Game, Light Gun Shooter, Beat 'em Up, Platformer",1,Virtual Pinball Machine,1.25
862532,101739,Galaxy Combat Xtreme,1977,"Light Gun Shooter, Pinball, Beat 'em Up",4,Arcade Cabinet,2.0
139192,671897,Crystal Cavern Genesis,2021,"Rhythm Game, Sport, Fighting",1,Guitar Arcade Unit,2.0
138954,85733,Virtual Fighter Quest,2001,"Fighting, Sport",2,Interactive Touchscreen,0.5
901684,112520,Sky Surfer Genesis,2010,"Maze, Puzzle, Light Gun Shooter",1,Virtual Reality Arcade Pod,0.75
878725,18913,Alien Combat Pro,1978,"Light Gun Shooter, Racing, Shooter",4,Coin Pusher Machine,0.25
271347,51212,Cyber Colossus League,2004,"Sport, Pinball, Rhythm Game, Beat 'em Up",4,Racing Simulator,0.25
52124,505468,Digital Traveler Rampage,2016,"Shooter, Pinball, Puzzle",2,Coin Pusher Machine,0.5
984223,534009,Alien Surfer Challenge,1984,"Maze, Puzzle, Light Gun Shooter",2,Guitar Arcade Unit,1.75
494985,856749,Electric Racer Escape,2012,"Pinball, Light Gun Shooter, Maze, Racing",2,Dance Dance Revolution Machine,1.5
72309,880143,Cosmic Mash Rampage,1999,Shooter,2,Racing Simulator,1.0
817136,395259,Galaxy Hero Chaos,1999,"Puzzle, Rhythm Game, Shooter, Sport",1,Basketball Shooting Game,0.5
482769,383241,Galaxy Combat Adventure,1997,"Pinball, Maze, Light Gun Shooter, Platformer",2,Basketball Shooting Game,1.75
313513,262850,Electric Dragon Mania,1980,"Sport, Beat 'em Up, Pinball",1,Virtual Reality Arcade Pod,0.75
430938,739225,Space Maverick Elite,1994,"Platformer, Puzzle",1,Basketball Shooting Game,1.5
679840,292186,Sky Surfer Evolution,2014,Rhythm Game,4,Interactive Touchscreen,0.75
971097,941848,Galaxy Vortex Odyssey,1990,Racing,1,Claw Machine,1.25
75296,652492,Time Hero Elite,2009,"Maze, Fighting, Shooter, Puzzle",1,Bubble Hockey Table,2.0
707462,629004,Digital Vortex Genesis,1988,"Racing, Rhythm Game",2,Dance Dance Revolution Machine,1.25
245287,545356,Mystic Hero Surge,1985,"Racing, Shooter",4,Coin Pusher Machine,0.75
320755,811858,Skyward Explorer Surge,1983,"Fighting, Platformer, Puzzle",2,Guitar Arcade Unit,0.25
654453,141118,Jungle Mash Showdown,2005,"Fighting, Beat 'em Up, Rhythm Game",4,Guitar Arcade Unit,0.75
921986,676218,Galaxy Quest Surge,2022,"Pinball, Platformer, Racing",2,Virtual Reality Arcade Pod,1.0
432458,464604,Retro Combat Xtreme,1980,"Pinball, Platformer, Light Gun Shooter",2,Arcade Boxing Machine,1.25
688311,483080,Electric Surfer Showdown,2006,"Fighting, Light Gun Shooter",1,Pinball Machine,0.25
400845,132106,Electric Blaster Legends,1984,"Platformer, Sport, Pinball",4,Arcade Boxing Machine,1.5
958640,368806,Cyber Dragon Force,1997,"Beat 'em Up, Maze, Pinball, Racing",2,Racing Simulator,1.75
804004,344217,Mystic Wizard Escape,1984,"Puzzle, Platformer",2,Basketball Shooting Game,1.5
817174,446974,Robo Assault Adventure,2016,"Shooter, Pinball, Puzzle",4,Racing Simulator,1.0
859814,988859,Time Jumper Trials,2000,"Beat 'em Up, Platformer, Rhythm Game",4,Basketball Shooting Game,1.5
397433,611843,Alien Racer Mayhem,2005,"Racing, Fighting, Sport, Pinball",1,Pinball Machine,0.5
761833,809758,Laser Explorer Showdown,1985,"Rhythm Game, Pinball, Sport",2,Foosball Table,0.5
90401,714106,Phantom Blaster Saga,1983,"Puzzle, Beat 'em Up, Rhythm Game",1,Claw Machine,0.75
931983,922503,Retro Dragon Legends,1998,"Puzzle, Beat 'em Up, Maze",2,Virtual Pinball Machine,2.0
223009,259991,Neon Fury Showdown,2013,"Racing, Shooter, Light Gun Shooter, Sport",4,Interactive Touchscreen,2.0
288500,294234,Alien Racer Force,2006,"Pinball, Sport",1,Bubble Hockey Table,1.25
154292,509629,Galaxy Traveler Force,1987,"Fighting, Maze",1,Pinball Machine,0.25
287382,27980,Pixel Pirate Legends,2013,"Platformer, Maze, Fighting, Sport",1,Pinball Machine,2.0
979680,595115,Jungle Pirate Adventure,1977,Beat 'em Up,2,Coin Pusher Machine,0.75
238626,351307,Digital Rocket Xtreme,2003,"Platformer, Fighting, Pinball",4,Pinball Machine,0.5
338474,553496,Jungle Rebellion Escape,1997,"Light Gun Shooter, Platformer, Racing",4,Virtual Pinball Machine,0.5
487500,319782,Space Warp Genesis,2015,Beat 'em Up,4,Arcade Cabinet,0.25
494598,603822,Cyber Rocket Adventure,1998,"Maze, Racing, Puzzle",4,Virtual Pinball Machine,0.25
384130,394527,Retro Surfer Wars,1990,"Puzzle, Light Gun Shooter, Maze, Rhythm Game",1,Arcade Cabinet,1.25
431143,319996,Monster Rocket Elite,2015,"Sport, Fighting, Pinball",1,Racing Simulator,2.0
861316,679392,Galaxy Fury Pro,2021,"Rhythm Game, Racing, Light Gun Shooter, Maze",2,Guitar Arcade Unit,1.5
348800,748282,Skyward Colossus Escape,1995,"Pinball, Puzzle, Light Gun Shooter",4,Basketball Shooting Game,0.25
409014,481925,Alien Traveler Quest,2021,Rhythm Game,1,Coin Pusher Machine,1.0
256291,630438,Alien Warp Rampage,1996,"Rhythm Game, Maze",1,Virtual Pinball Machine,1.25
38027,392177,Phantom Wizard Racers,1986,"Sport, Puzzle, Maze, Pinball",4,Pinball Machine,0.75
417654,850807,Monster Wizard Elite,1976,"Maze, Platformer, Sport, Pinball",4,Interactive Touchscreen,1.25
903094,845737,Retro Pirate Challenge,2013,"Sport, Fighting",4,Arcade Boxing Machine,1.75
791988,739056,Retro Warp Surge,1992,"Maze, Sport, Light Gun Shooter, Fighting",4,Bubble Hockey Table,1.0
283167,546654,Retro Avenger Trials,1978,"Rhythm Game, Racing",1,Arcade Cabinet,1.5
935119,652314,Infinity Maze Mayhem,2012,Sport,1,Coin Pusher Machine,1.25
854314,322794,Galaxy Assault Escape,1990,"Light Gun Shooter, Pinball",2,Foosball Table,1.75
461787,13447,Alien Traveler Showdown,1990,"Light Gun Shooter, Sport",2,Racing Simulator,0.75
909641,854294,Cosmic Blaster Mania,2020,"Maze, Racing, Pinball, Platformer",2,Basketball Shooting Game,0.5
610052,82403,Crystal Avenger 3000,1984,"Light Gun Shooter, Racing",4,Arcade Boxing Machine,1.0
113504,737685,Monster Maze Odyssey,2000,"Sport, Fighting, Shooter",2,Guitar Arcade Unit,1.0
78778,412005,Laser Fury Surge,2018,"Sport, Puzzle, Beat 'em Up",1,Virtual Reality Arcade Pod,0.5
289612,867648,Alien Colossus Force,1993,"Puzzle, Racing, Fighting, Pinball",1,Arcade Boxing Machine,1.75
583448,278623,Virtual Maverick Pro,2008,"Pinball, Platformer, Racing",2,Foosball Table,0.75
413180,613369,Mystic Ninja Escape,1978,"Platformer, Pinball",4,Claw Machine,2.0
465984,675138,Digital Maze Xtreme,2008,"Beat 'em Up, Maze, Racing, Sport",4,Coin Pusher Machine,1.25
835365,641944,Cosmic Avenger Surge,2007,Puzzle,1,Guitar Arcade Unit,1.75
342116,259579,Skyward Blaster Wars,1982,Puzzle,4,Pinball Machine,0.25
213492,271233,Asteroid Ninja Wars,2011,"Shooter, Sport, Maze",2,Virtual Reality Arcade Pod,2.0
702470,267473,Sky Hero Rampage,1983,"Rhythm Game, Fighting, Pinball",4,Arcade Cabinet,1.5
464234,292186,Mystic Rebellion Mayhem,1985,Shooter,4,Arcade Cabinet,0.75
941372,938083,Cosmic Cavern Escape,1983,"Light Gun Shooter, Fighting, Racing",1,Racing Simulator,0.5
652388,723283,Galaxy Maverick Adventure,2006,"Beat 'em Up, Fighting, Platformer",1,Guitar Arcade Unit,0.25
132409,254994,Retro Jumper Genesis,1979,"Pinball, Beat 'em Up, Sport",1,Bubble Hockey Table,2.0
382025,793744,Neon Traveler Challenge,1993,"Maze, Shooter, Fighting",1,Dance Dance Revolution Machine,0.25
611757,262850,Monster Combat Pro,2005,"Pinball, Beat 'em Up, Racing, Maze",4,Racing Simulator,1.75
519728,653008,Pixel Avenger 3000,2004,"Shooter, Light Gun Shooter",4,Coin Pusher Machine,1.0
517649,332201,Cosmic Fury Evolution,1975,"Puzzle, Rhythm Game",2,Claw Machine,2.0
301975,104098,Digital Invaders Adventure,1992,"Maze, Beat 'em Up, Puzzle",2,Racing Simulator,1.25
180633,483080,Virtual Ninja Chaos,1995,"Rhythm Game, Shooter",2,Arcade Cabinet,1.5
867321,248640,Alien Blaster Chaos,2016,"Racing, Shooter, Fighting, Rhythm Game",2,Virtual Pinball Machine,0.25
168842,552295,Phantom Rocket Racers,1978,"Light Gun Shooter, Racing, Shooter",4,Coin Pusher Machine,1.75
564208,373024,Time Avenger Chaos,1993,"Beat 'em Up, Puzzle",4,Arcade Cabinet,1.75
701694,615464,Skyward Rebellion Showdown,1980,"Fighting, Shooter, Light Gun Shooter",4,Dance Dance Revolution Machine,1.75
693116,479751,Pixel Assault Xtreme,2003,"Racing, Maze, Puzzle",4,Racing Simulator,2.0
447340,697033,Infinity Rebellion Legends,1998,Fighting,1,Arcade Cabinet,2.0
396121,323987,Laser Ninja Evolution,1988,"Sport, Puzzle, Platformer, Racing",4,Bubble Hockey Table,0.75
55041,868944,Mystic Fighter Mayhem,1988,"Puzzle, Rhythm Game",4,Bubble Hockey Table,0.5
89051,828309,Pixel Mash Challenge,2014,"Light Gun Shooter, Sport",4,Virtual Reality Arcade Pod,1.5
4534,25182,Neon Maze Mayhem,2010,"Sport, Fighting, Rhythm Game, Shooter",1,Basketball Shooting Game,2.0
205343,104098,Crystal Vortex Genesis,1978,"Rhythm Game, Platformer, Fighting",2,Dance Dance Revolution Machine,0.5
115949,31379,Alien Fighter Chaos,2006,"Puzzle, Light Gun Shooter",4,Basketball Shooting Game,0.25
187776,936768,Digital Invaders Genesis,2005,"Maze, Fighting, Sport",2,Racing Simulator,0.75
448610,594131,Neon Hero Quest,1989,Platformer,2,Virtual Pinball Machine,1.25
647594,965358,Laser Fury Showdown,1986,"Beat 'em Up, Platformer, Sport, Pinball",2,Coin Pusher Machine,1.5
317538,956647,Cyber Warp Adventure,1987,"Maze, Light Gun Shooter, Pinball",4,Arcade Boxing Machine,1.0
644428,638195,Asteroid Jumper Challenge,1982,Rhythm Game,4,Racing Simulator,1.25
233865,816517,House of the Rebellion 3000,2004,"Pinball, Shooter, Fighting, Maze",2,Pinball Machine,1.5
404250,394527,Laser Ninja Chaos,2002,"Beat 'em Up, Shooter, Sport",4,Arcade Boxing Machine,1.75
497599,697898,Skyward Warp Surge,2008,Platformer,4,Basketball Shooting Game,2.0
479475,346680,Retro Hero Escape,1992,"Sport, Platformer",1,Virtual Pinball Machine,0.75
225837,206289,Digital Maverick Evolution,2017,"Shooter, Racing, Rhythm Game",2,Pinball Machine,1.0
141775,247615,Virtual Jumper Escape,1983,"Sport, Maze, Platformer",1,Virtual Reality Arcade Pod,0.75
64130,674397,Space Wizard Mayhem,2012,"Maze, Puzzle, Pinball, Shooter",4,Claw Machine,1.5
270702,546654,Mystic Rebellion Elite,1994,"Shooter, Racing, Puzzle, Light Gun Shooter",1,Dance Dance Revolution Machine,0.25
657840,173302,Mystic Mash Odyssey,2016,"Puzzle, Fighting, Sport",4,Interactive Touchscreen,1.5
807051,122371,Electric Hero Mania,2007,Beat 'em Up,1,Basketball Shooting Game,0.5
838833,141118,Mystic Blaster Trials,2015,"Maze, Puzzle, Beat 'em Up",4,Guitar Arcade Unit,0.75
784716,37094,Laser Warp Elite,1997,"Rhythm Game, Puzzle, Fighting",2,Virtual Reality Arcade Pod,1.5
258563,279513,House of the Rocket Wars,2022,"Puzzle, Sport, Racing, Rhythm Game",1,Bubble Hockey Table,1.25
276086,806789,Neon Jumper Wars,1995,"Racing, Shooter",4,Racing Simulator,1.75
294715,372749,Digital Fighter Quest,1991,"Racing, Light Gun Shooter",1,Virtual Pinball Machine,0.75
344598,661284,Cyber Fighter Adventure,1978,Shooter,4,Racing Simulator,2.0
485569,913903,Electric Fury Escape,1991,"Racing, Sport, Light Gun Shooter",2,Bubble Hockey Table,0.5
263484,513310,Cyber Rocket Surge,1984,"Sport, Shooter, Beat 'em Up",2,Bubble Hockey Table,1.25
886378,154943,Time Hero Showdown,2017,"Platformer, Rhythm Game, Shooter, Fighting",4,Basketball Shooting Game,0.75
646713,278623,Asteroid Combat Showdown,2001,"Puzzle, Shooter, Platformer",1,Racing Simulator,1.0
285363,733267,Infinity Blaster Showdown,1980,"Sport, Puzzle",2,Basketball Shooting Game,0.75
819794,540916,Infinity Rocket Surge,2015,"Platformer, Shooter",2,Interactive Touchscreen,1.0
598205,176149,Cyber Explorer Pro,1991,Maze,4,Racing Simulator,2.0
341136,57336,Neon Vortex Chaos,2021,"Shooter, Sport, Rhythm Game",4,Pinball Machine,0.5
258066,600292,Alien Explorer Odyssey,1994,"Fighting, Beat 'em Up, Shooter",2,Interactive Touchscreen,1.75
824609,101739,Cyber Fury Genesis,1997,"Rhythm Game, Pinball",4,Racing Simulator,1.5
755784,241344,Robo Rebellion Mania,1997,"Racing, Puzzle",2,Claw Machine,1.25
803113,835199,Sky Mash 3000,2004,"Pinball, Light Gun Shooter",1,Coin Pusher Machine,0.75
216322,352814,Time Racer Showdown,2010,"Shooter, Beat 'em Up, Maze, Light Gun Shooter",4,Virtual Pinball Machine,1.5
138788,783197,Space Mash Saga,1988,"Shooter, Light Gun Shooter, Racing, Beat 'em Up",1,Basketball Shooting Game,2.0
452709,646552,Space Cavern Pro,1977,"Fighting, Puzzle, Shooter",4,Guitar Arcade Unit,1.25
779556,536723,Cyber Fighter Saga,2008,"Pinball, Platformer, Light Gun Shooter",1,Guitar Arcade Unit,1.25
971304,637500,Time Vortex Legends,1977,"Puzzle, Fighting, Maze",2,Pinball Machine,1.0
40211,795664,Digital Quest Trials,1979,"Racing, Maze, Light Gun Shooter, Fighting",4,Arcade Boxing Machine,1.25
415089,219910,Space Jumper Showdown,2012,"Beat 'em Up, Puzzle, Platformer",4,Bubble Hockey Table,2.0
918279,13447,Robo Fury Chaos,1985,"Maze, Beat 'em Up, Puzzle",2,Basketball Shooting Game,1.25
861341,206289,Skyward Cavern Trials,2006,"Beat 'em Up, Fighting",2,Virtual Reality Arcade Pod,1.0
309613,650704,Mystic Rocket Escape,1994,"Sport, Racing",1,Interactive Touchscreen,0.25
708772,373024,Monster Rebellion Racers,2011,"Shooter, Fighting, Puzzle",4,Interactive Touchscreen,2.0
14945,900476,Time Pirate Genesis,2021,"Rhythm Game, Fighting, Shooter",4,Coin Pusher Machine,1.5
60115,31379,Neon Colossus Trials,2008,"Shooter, Puzzle",2,Basketball Shooting Game,1.0
176996,430685,Space Jumper Mania,2019,"Shooter, Light Gun Shooter, Racing, Fighting",1,Guitar Arcade Unit,1.75
495592,636701,Neon Traveler League,1979,"Racing, Light Gun Shooter, Fighting",2,Claw Machine,0.5
549627,547777,Jungle Maverick Wars,1994,"Pinball, Puzzle, Fighting",2,Guitar Arcade Unit,2.0
95146,630132,Time Colossus Adventure,1992,"Puzzle, Rhythm Game, Sport, Pinball",2,Virtual Pinball Machine,1.0
311268,909953,Digital Assault Saga,2017,"Racing, Light Gun Shooter, Pinball, Fighting",4,Coin Pusher Machine,1.75
481048,116607,Virtual Mash Escape,1987,"Beat 'em Up, Platformer, Racing, Sport",4,Coin Pusher Machine,0.75
770471,21122,Robo Maze Showdown,1993,"Beat 'em Up, Platformer, Sport",2,Basketball Shooting Game,1.0
284878,908185,Monster Maverick Surge,2014,"Rhythm Game, Platformer",1,Foosball Table,0.5
841763,996525,Robo Invaders Escape,1987,"Shooter, Beat 'em Up, Platformer, Puzzle",4,Arcade Boxing Machine,0.5
91892,671736,Sky Combat Evolution,1988,"Maze, Beat 'em Up, Racing, Pinball",4,Dance Dance Revolution Machine,1.25
172846,155820,Cosmic Fury Elite,1993,"Platformer, Light Gun Shooter",4,Coin Pusher Machine,0.25
760292,520289,Robo Combat Challenge,1998,"Sport, Fighting, Rhythm Game",4,Basketball Shooting Game,1.5
133510,498184,Virtual Hero Challenge,1988,"Sport, Light Gun Shooter, Puzzle",1,Arcade Boxing Machine,1.0
542117,638771,Virtual Assault Challenge,2000,"Beat 'em Up, Pinball",2,Arcade Cabinet,0.25
907362,526170,Electric Colossus Quest,2005,"Light Gun Shooter, Shooter, Pinball, Rhythm Game",1,Arcade Cabinet,0.25
175195,629467,House of the Pirate Force,2010,"Racing, Pinball, Maze",4,Bubble Hockey Table,1.5
742391,336125,Alien Avenger Elite,1997,"Beat 'em Up, Fighting, Shooter, Maze",1,Foosball Table,2.0
921506,819365,Electric Invaders Adventure,2018,"Puzzle, Maze, Racing, Light Gun Shooter",2,Racing Simulator,1.5
313796,221419,Cosmic Explorer Mayhem,2017,"Rhythm Game, Beat 'em Up, Platformer, Fighting",1,Foosball Table,1.25
528854,336555,Jungle Assault Quest,2010,"Sport, Maze",1,Claw Machine,0.75
55067,613245,Laser Surfer 3000,1993,"Sport, Rhythm Game",1,Arcade Cabinet,1.5
445379,289873,Infinity Maze Adventure,2016,"Fighting, Maze, Light Gun Shooter, Racing",2,Pinball Machine,1.25
787550,765421,Time Surfer Force,1986,Light Gun Shooter,1,Interactive Touchscreen,1.5
868460,273569,Neon Rebellion Force,2002,"Fighting, Sport, Pinball, Racing",2,Foosball Table,0.25
855222,406573,Space Quest Mania,1981,"Rhythm Game, Racing, Fighting",2,Claw Machine,0.25
177581,377710,Retro Explorer Force,2002,"Platformer, Puzzle, Beat 'em Up, Racing",2,Arcade Boxing Machine,0.5
568059,387652,House of the Fighter Escape,1982,Racing,4,Coin Pusher Machine,1.0
307471,614951,Crystal Jumper Showdown,1978,"Pinball, Sport, Puzzle, Light Gun Shooter",2,Dance Dance Revolution Machine,0.75
828197,712789,Digital Traveler League,1985,"Puzzle, Sport, Platformer",2,Claw Machine,0.25
535787,92683,Mystic Maze Saga,1996,Puzzle,2,Foosball Table,1.5
788278,1,Sky Blaster Adventure,2012,"Beat 'em Up, Rhythm Game, Fighting",4,Virtual Reality Arcade Pod,1.75
720599,869182,Electric Fury Quest,1993,"Beat 'em Up, Platformer, Racing, Maze",4,Dance Dance Revolution Machine,1.0
383794,377710,Virtual Ninja Escape,1976,"Maze, Racing, Puzzle",4,Virtual Pinball Machine,2.0
993889,814121,Virtual Wizard Showdown,2000,Beat 'em Up,1,Coin Pusher Machine,0.75
756145,520289,Infinity Dragon Quest,1983,"Racing, Platformer, Beat 'em Up",4,Pinball Machine,1.25
192634,956647,Asteroid Quest Showdown,1996,"Fighting, Shooter, Maze",2,Racing Simulator,1.25
636920,113625,Laser Invaders Showdown,1976,"Light Gun Shooter, Rhythm Game, Sport, Fighting",1,Dance Dance Revolution Machine,0.25
709054,832630,Laser Pirate Mayhem,2022,"Rhythm Game, Pinball, Shooter",2,Guitar Arcade Unit,1.25
831061,58269,Cosmic Warp 3000,1987,"Shooter, Pinball",2,Dance Dance Revolution Machine,1.5
596307,320135,Electric Mash Showdown,2018,"Rhythm Game, Puzzle, Platformer",2,Basketball Shooting Game,1.5
395133,968327,Skyward Jumper Xtreme,2012,"Fighting, Rhythm Game, Pinball, Shooter",4,Guitar Arcade Unit,0.25
523878,909953,Pixel Rocket Wars,1994,"Light Gun Shooter, Beat 'em Up, Rhythm Game",2,Virtual Pinball Machine,0.5
786877,973487,Electric Traveler Force,2012,"Maze, Puzzle, Light Gun Shooter, Shooter",4,Claw Machine,2.0
888609,735339,Jungle Explorer Genesis,2005,"Shooter, Beat 'em Up, Racing",2,Virtual Pinball Machine,1.75
235949,101353,Space Surfer Challenge,2021,"Fighting, Sport, Pinball, Platformer",1,Coin Pusher Machine,2.0
577305,835996,Cyber Jumper Challenge,1985,"Rhythm Game, Sport, Platformer, Maze",2,Guitar Arcade Unit,1.75
815401,900476,Skyward Hero Elite,2021,"Racing, Rhythm Game",2,Dance Dance Revolution Machine,0.75
23529,986891,Digital Hero Wars,2014,"Beat 'em Up, Maze, Sport",4,Guitar Arcade Unit,0.75
80109,704397,Digital Colossus Evolution,1995,Racing,2,Foosball Table,1.25
738221,431568,Pixel Pirate Mayhem,2013,"Maze, Platformer, Shooter, Rhythm Game",1,Coin Pusher Machine,0.75
224909,119777,Sky Quest Genesis,2005,"Pinball, Light Gun Shooter",1,Arcade Cabinet,0.5
166488,679824,Skyward Wizard Legends,1977,"Light Gun Shooter, Racing, Platformer, Beat 'em Up",2,Dance Dance Revolution Machine,0.25
51514,883681,Space Wizard Surge,2014,Puzzle,2,Racing Simulator,1.25
872785,542899,Jungle Maze Odyssey,2001,"Sport, Light Gun Shooter, Racing, Rhythm Game",4,Coin Pusher Machine,1.5
698129,938088,Space Rebellion Rampage,2005,"Racing, Platformer, Maze",1,Foosball Table,1.25
60882,207709,Asteroid Fighter 3000,2016,Rhythm Game,4,Basketball Shooting Game,1.0
153345,433833,Jungle Quest Trials,1988,"Puzzle, Rhythm Game, Sport",4,Coin Pusher Machine,0.75
389799,624938,Electric Surfer Wars,2013,"Shooter, Light Gun Shooter, Beat 'em Up",4,Arcade Boxing Machine,0.75
913037,394527,Time Jumper Quest,2003,"Racing, Maze, Platformer",1,Pinball Machine,0.75
804553,249536,Laser Wizard Showdown,2011,Rhythm Game,4,Virtual Pinball Machine,2.0
688557,714106,Space Dragon Wars,1989,"Platformer, Fighting",2,Basketball Shooting Game,0.5
357299,836104,Neon Maze Adventure,2003,"Light Gun Shooter, Pinball",2,Racing Simulator,1.5
721130,499504,Monster Maverick Evolution,2018,"Pinball, Beat 'em Up",4,Bubble Hockey Table,0.5
947386,285479,Space Dragon Elite,1984,"Platformer, Puzzle, Sport",1,Virtual Pinball Machine,2.0
979190,793899,Electric Ninja 3000,1979,"Sport, Racing, Shooter",2,Foosball Table,1.75
29970,667748,Skyward Invaders 3000,1988,"Maze, Fighting, Light Gun Shooter, Sport",4,Bubble Hockey Table,2.0
222672,905475,Digital Rebellion Mayhem,1985,"Light Gun Shooter, Pinball, Puzzle",1,Pinball Machine,1.5
681439,827139,Crystal Surfer Odyssey,2021,"Rhythm Game, Light Gun Shooter, Sport",4,Virtual Reality Arcade Pod,1.5
649222,599180,Galaxy Hero 3000,2003,"Pinball, Beat 'em Up",2,Interactive Touchscreen,1.75
959752,772404,House of the Fury Challenge,1986,"Puzzle, Light Gun Shooter, Rhythm Game, Fighting",4,Dance Dance Revolution Machine,0.25
474363,594290,Cyber Maze Rampage,2014,"Shooter, Platformer, Sport",4,Arcade Boxing Machine,0.5
19964,458051,Space Cavern Evolution,2022,Racing,2,Bubble Hockey Table,2.0
385100,993886,Asteroid Mash Evolution,2013,"Rhythm Game, Beat 'em Up, Puzzle",2,Interactive Touchscreen,1.5
686549,211920,Sky Racer Adventure,2016,Platformer,4,Arcade Boxing Machine,0.5
961249,524841,Digital Mash Showdown,1989,"Maze, Pinball",2,Basketball Shooting Game,1.0
440549,585200,Asteroid Invaders Surge,2020,"Platformer, Beat 'em Up",4,Foosball Table,1.5
682155,344217,Electric Warp Mania,2014,Shooter,2,Virtual Pinball Machine,0.25
728058,182345,Pixel Racer Racers,2019,"Beat 'em Up, Pinball, Shooter",4,Interactive Touchscreen,0.25
941948,119251,Neon Maverick Elite,1980,"Maze, Light Gun Shooter, Rhythm Game, Puzzle",4,Bubble Hockey Table,1.0
846360,101739,Crystal Jumper Quest,2001,"Pinball, Maze, Rhythm Game, Racing",2,Claw Machine,2.0
221492,904054,Monster Pirate Mayhem,1980,"Racing, Sport, Light Gun Shooter",1,Foosball Table,2.0
98919,449055,Monster Maze Showdown,2012,"Shooter, Maze",1,Interactive Touchscreen,1.25
384145,37094,Cyber Wizard Mania,2013,"Maze, Puzzle",2,Arcade Cabinet,0.25
22145,857810,Mystic Cavern Showdown,2000,"Pinball, Sport, Platformer",2,Dance Dance Revolution Machine,1.0
55087,814121,Galaxy Cavern Rampage,1999,"Maze, Pinball",2,Basketball Shooting Game,0.5
673403,503739,Galaxy Explorer Wars,1994,"Light Gun Shooter, Pinball, Shooter",1,Arcade Boxing Machine,1.0
968858,652492,Monster Hero Showdown,1982,"Maze, Puzzle, Rhythm Game, Platformer",1,Pinball Machine,0.25
751064,641944,Phantom Pirate Mania,1988,"Fighting, Platformer",2,Claw Machine,1.0
784973,322794,Crystal Quest Elite,1985,"Sport, Light Gun Shooter, Platformer",1,Racing Simulator,1.75
623721,456148,Asteroid Avenger Escape,1994,"Sport, Puzzle",1,Bubble Hockey Table,2.0
807946,86051,Laser Surfer Racers,1977,"Rhythm Game, Shooter, Beat 'em Up, Light Gun Shooter",4,Virtual Reality Arcade Pod,2.0
247843,997042,Crystal Fighter 3000,1975,"Light Gun Shooter, Beat 'em Up, Platformer",4,Basketball Shooting Game,1.75
403743,560312,House of the Ninja Trials,1981,"Pinball, Maze, Puzzle",1,Interactive Touchscreen,0.5
471906,696778,Phantom Hero Mayhem,2018,"Sport, Racing",2,Arcade Boxing Machine,0.5
532896,692971,Time Surfer 3000,1985,Puzzle,1,Foosball Table,1.0
751884,687405,Pixel Rocket Showdown,1993,"Beat 'em Up, Shooter",1,Virtual Pinball Machine,1.5
382804,510228,Digital Pirate Chaos,1993,"Beat 'em Up, Shooter, Light Gun Shooter",4,Claw Machine,1.5
997879,503739,Infinity Mash Legends,2006,Light Gun Shooter,2,Interactive Touchscreen,1.75
301628,247337,Infinity Rebellion Surge,1988,"Pinball, Beat 'em Up, Sport",4,Virtual Reality Arcade Pod,0.25
420119,50977,Pixel Mash Evolution,1997,"Platformer, Fighting, Beat 'em Up",2,Virtual Reality Arcade Pod,1.5
119310,247615,Monster Warp Evolution,1992,"Rhythm Game, Racing, Light Gun Shooter, Pinball",4,Guitar Arcade Unit,0.5
